Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DOW,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM
2008-04-29,25.007143020629883,48.0099983215332,85.52999877929688,81.51000213623047,25.510000228881836,94.73999786376953,32.7599983215332,,192.67999267578125,29.360000610351562,122.8499984741211,22.6200008392334,67.19000244140625,47.08000183105469,29.360000610351562,60.20000076293945,76.86000061035156,37.13999938964844,28.639999389648438,17.0575008392334,20.239999771118164,65.9000015258789,49.66999816894531,33.400001525878906,73.11000061035156,20.219999313354492,35.83673858642578,35.61000061035156,58.61000061035156,91.79000091552734
2008-04-30,24.850000381469727,48.02000045776367,84.86000061035156,81.87999725341797,25.639999389648438,96.1500015258789,32.43000030517578,,191.3699951171875,28.799999237060547,120.69999694824219,22.260000228881836,67.08999633789062,47.650001525878906,29.434999465942383,59.58000183105469,76.9000015258789,38.040000915527344,28.520000457763672,16.700000762939453,20.110000610351562,67.05000305175781,50.400001525878906,32.630001068115234,72.47000122070312,20.862499237060547,36.089969635009766,34.849998474121094,57.97999954223633,93.06999969482422
2008-05-01,25.714284896850586,51.33000183105469,85.41000366210938,82.3499984741211,26.670000076293945,94.94000244140625,33.29999923706055,,199.0500030517578,29.8700008392334,123.61000061035156,23.290000915527344,67.80999755859375,49.25,29.545000076293945,60.91999816894531,77.83999633789062,38.95000076293945,29.399999618530273,16.952499389648438,20.440000534057617,67.02999877929688,52.150001525878906,32.900001525878906,74.5,21.350000381469727,36.8777961730957,35.689998626708984,58.06999969482422,89.69999694824219
2008-05-02,25.84857177734375,50.400001525878906,85.69000244140625,82.80000305175781,26.75,95.31999969482422,33.4900016784668,,200.27000427246094,30.1200008392334,123.18000030517578,23.579999923706055,68.26000213623047,48.65999984741211,29.385000228881836,60.95000076293945,78.55000305175781,39.369998931884766,29.239999771118164,16.915000915527344,20.610000610351562,66.80000305175781,52.060001373291016,33.470001220703125,75.0999984741211,20.6875,37.13102722167969,35.279998779296875,57.5,89.61000061035156
2008-05-05,26.389999389648438,50.41999816894531,85.91999816894531,82.75,26.280000686645508,95.62000274658203,33.290000915527344,,197.1199951171875,29.3700008392334,122.02999877929688,23.25,67.9000015258789,48.0,29.190000534057617,60.869998931884766,77.55000305175781,38.97999954223633,29.079999923706055,16.7450008392334,20.520000457763672,66.6500015258789,51.75,33.06999969482422,74.62000274658203,21.264999389648438,36.483882904052734,35.400001525878906,56.970001220703125,89.51000213623047
2008-05-06,26.665714263916016,50.959999084472656,86.1500015258789,83.2300033569336,26.329999923706055,96.87000274658203,33.72999954223633,,197.61000061035156,29.280000686645508,122.81999969482422,23.579999923706055,67.58000183105469,48.20000076293945,29.135000228881836,60.4900016784668,77.76000213623047,38.84000015258789,29.700000762939453,16.895000457763672,20.420000076293945,66.6500015258789,51.41999816894531,32.79999923706055,74.68000030517578,21.88249969482422,36.47450256347656,35.38999938964844,56.349998474121094,90.06999969482422
2008-05-07,26.084285736083984,48.70000076293945,84.55000305175781,81.62999725341797,25.780000686645508,95.27999877929688,34.70000076293945,,189.75999450683594,28.559999465942383,124.13999938964844,23.170000076293945,66.91000366210938,46.56999969482422,28.514999389648438,59.380001068115234,76.68000030517578,39.0099983215332,29.209999084472656,16.6875,19.920000076293945,65.80000305175781,50.5099983215332,32.65999984741211,73.02999877929688,22.125,35.90238952636719,35.34000015258789,56.83000183105469,88.81999969482422
2008-05-08,26.437143325805664,48.849998474121094,84.76000213623047,82.41999816894531,25.700000762939453,97.44000244140625,34.560001373291016,,187.72000122070312,27.920000076293945,124.91999816894531,23.399999618530273,66.9000015258789,46.04999923706055,28.145000457763672,59.77000045776367,76.94999694824219,39.09000015258789,29.270000457763672,16.200000762939453,19.969999313354492,65.91999816894531,50.25,33.0,74.05999755859375,21.825000762939453,35.8742561340332,35.16999816894531,57.15999984741211,89.93000030517578
2008-05-09,26.207143783569336,48.959999084472656,84.05999755859375,81.76000213623047,25.489999771118164,97.38999938964844,34.29999923706055,,188.08999633789062,27.979999542236328,124.05999755859375,23.3700008392334,66.55000305175781,46.56999969482422,28.075000762939453,59.2400016784668,76.31999969482422,38.9900016784668,29.389999389648438,16.217500686645508,19.790000915527344,65.20999908447266,50.18000030517578,32.939998626708984,73.12999725341797,20.71500015258789,35.55537033081055,34.9900016784668,57.18000030517578,88.81999969482422
2008-05-12,26.8799991607666,49.95000076293945,84.80000305175781,83.81999969482422,25.84000015258789,97.36000061035156,34.77000045776367,,192.0800018310547,28.639999389648438,125.23999786376953,23.639999389648438,66.70999908447266,47.2400016784668,28.200000762939453,60.869998931884766,77.66999816894531,39.619998931884766,29.989999771118164,16.334999084472656,19.90999984741211,65.3499984741211,51.220001220703125,32.779998779296875,74.56999969482422,20.475000381469727,35.6960563659668,35.5,58.02000045776367,89.19000244140625
2008-05-13,27.137142181396484,49.0099983215332,85.08000183105469,84.06999969482422,25.889999389648438,97.7300033569336,34.33000183105469,,190.3300018310547,28.75,126.58000183105469,23.760000228881836,66.41000366210938,45.47999954223633,28.25,61.16999816894531,77.18000030517578,39.16999816894531,29.780000686645508,16.415000915527344,19.969999313354492,65.7300033569336,50.36000061035156,32.54999923706055,74.91999816894531,20.594999313354492,35.742950439453125,35.459999084472656,56.650001525878906,89.68000030517578
2008-05-14,26.608572006225586,49.5,85.69000244140625,82.75,25.75,97.72000122070312,34.79999923706055,,190.1300048828125,29.1200008392334,127.5199966430664,23.84000015258789,66.80999755859375,45.90999984741211,28.270000457763672,60.439998626708984,77.7300033569336,39.83000183105469,29.93000030517578,16.860000610351562,20.059999465942383,65.5,51.189998626708984,32.02000045776367,75.16000366210938,20.5575008392334,36.53077697753906,36.099998474121094,57.45000076293945,89.91000366210938
2008-05-15,27.104286193847656,49.86000061035156,85.55000305175781,83.5,26.5,98.48999786376953,34.9900016784668,,188.6199951171875,29.530000686645508,128.4600067138672,24.969999313354492,66.68000030517578,47.02000045776367,28.5049991607666,60.86000061035156,77.86000061035156,40.0,30.450000762939453,17.0049991607666,20.079999923706055,66.36000061035156,51.63999938964844,31.700000762939453,74.29000091552734,20.5625,36.483882904052734,36.560001373291016,57.119998931884766,91.30000305175781
2008-05-16,26.8028564453125,48.68000030517578,85.16999816894531,83.69999694824219,26.510000228881836,100.37999725341797,34.90999984741211,,187.13999938964844,29.100000381469727,127.81999969482422,25.0,66.68000030517578,46.529998779296875,28.53499984741211,60.529998779296875,78.66000366210938,40.0,29.989999771118164,16.88249969482422,20.030000686645508,66.75,50.81999969482422,32.31999969482422,73.95999908447266,20.592500686645508,36.36195755004883,36.369998931884766,57.040000915527344,92.66999816894531
2008-05-19,26.22857093811035,48.560001373291016,87.06999969482422,84.27999877929688,26.3700008392334,102.19999694824219,34.720001220703125,,184.39999389648438,28.8700008392334,126.48999786376953,24.8799991607666,66.62999725341797,45.9900016784668,28.760000228881836,60.45000076293945,79.05000305175781,40.02000045776367,29.459999084472656,16.94499969482422,20.229999542236328,66.86000061035156,50.66999816894531,33.439998626708984,74.36000061035156,20.829999923706055,36.67145919799805,36.18000030517578,56.400001525878906,94.36000061035156
2008-05-20,26.55714225769043,47.310001373291016,85.13999938964844,83.83999633789062,25.850000381469727,103.08999633789062,34.09000015258789,,182.42999267578125,27.3700008392334,125.18000030517578,24.09000015258789,66.1500015258789,43.70000076293945,28.545000076293945,59.68000030517578,77.52999877929688,39.7400016784668,28.760000228881836,16.760000228881836,20.049999237060547,65.86000061035156,49.84000015258789,34.04999923706055,73.4000015258789,20.684999465942383,35.48033905029297,36.08000183105469,55.95000076293945,94.55999755859375
2008-05-21,25.45571517944336,45.47999954223633,81.19000244140625,83.4000015258789,25.3700008392334,103.0199966430664,33.65999984741211,,178.60000610351562,26.93000030517578,123.62000274658203,23.65999984741211,65.7300033569336,42.41999816894531,28.325000762939453,58.779998779296875,76.12000274658203,39.130001068115234,28.25,16.282499313354492,20.010000228881836,65.16999816894531,49.16999816894531,34.15999984741211,72.0199966430664,20.212499618530273,34.90822982788086,35.279998779296875,55.22999954223633,93.66999816894531
2008-05-22,25.292856216430664,46.36000061035156,81.41000366210938,82.22000122070312,25.579999923706055,101.91000366210938,33.61000061035156,,177.1999969482422,26.90999984741211,124.69999694824219,23.8799991607666,65.41000366210938,43.04999923706055,29.135000228881836,58.529998779296875,76.63999938964844,39.029998779296875,28.469999313354492,16.252500534057617,19.780000686645508,65.62000274658203,49.13999938964844,35.29999923706055,71.83999633789062,19.327499389648438,35.1427001953125,35.68000030517578,56.04999923706055,92.51000213623047
2008-05-23,25.881427764892578,45.45000076293945,81.4800033569336,81.55000305175781,25.100000381469727,100.7300033569336,33.22999954223633,,172.63999938964844,26.770000457763672,124.19999694824219,23.40999984741211,64.91999816894531,42.31999969482422,29.315000534057617,57.72999954223633,75.80999755859375,38.7400016784668,28.049999237060547,16.1924991607666,19.530000686645508,65.2699966430664,48.310001373291016,34.75,70.01000213623047,19.087499618530273,34.77692413330078,35.09000015258789,55.75,90.69999694824219
2008-05-27,26.632856369018555,45.900001525878906,82.87000274658203,81.94999694824219,25.59000015258789,99.58000183105469,33.63999938964844,,173.9199981689453,27.280000686645508,127.31999969482422,23.600000381469727,65.1500015258789,43.0099983215332,29.295000076293945,58.11000061035156,76.16999816894531,38.619998931884766,28.440000534057617,16.5049991607666,19.329999923706055,65.06999969482422,49.279998779296875,35.02000045776367,70.80000305175781,19.684999465942383,35.058292388916016,35.63999938964844,56.400001525878906,89.80000305175781
2008-05-28,26.715713500976562,46.150001525878906,82.12999725341797,83.19000244140625,25.540000915527344,100.41999816894531,33.86000061035156,,174.8300018310547,27.43000030517578,129.5399932861328,23.469999313354492,64.87999725341797,42.86000061035156,28.719999313354492,58.689998626708984,76.9000015258789,38.65999984741211,28.18000030517578,16.844999313354492,19.299999237060547,64.87000274658203,48.54999923706055,34.22999954223633,70.2300033569336,20.479999542236328,35.424068450927734,35.58000183105469,57.09000015258789,90.43000030517578
2008-05-29,26.670000076293945,46.75,82.11000061035156,82.77999877929688,26.209999084472656,98.86000061035156,33.810001373291016,,176.24000549316406,27.709999084472656,129.7100067138672,23.139999389648438,66.41999816894531,43.56999969482422,28.934999465942383,59.47999954223633,77.76000213623047,38.91999816894531,28.309999465942383,17.09749984741211,19.399999618530273,65.47000122070312,49.7599983215332,34.5,70.2300033569336,21.3125,35.98680114746094,36.029998779296875,57.939998626708984,89.3499984741211
2008-05-30,26.964284896850586,46.349998474121094,82.7699966430664,82.63999938964844,26.719999313354492,99.1500015258789,33.599998474121094,,176.41000366210938,27.360000610351562,129.42999267578125,23.18000030517578,66.73999786376953,43.0,28.6299991607666,59.31999969482422,77.55999755859375,38.959999084472656,28.31999969482422,17.092500686645508,19.360000610351562,66.05000305175781,49.810001373291016,34.209999084472656,71.04000091552734,21.59000015258789,36.080589294433594,36.02000045776367,57.7400016784668,88.76000213623047
2008-06-02,26.58571434020996,45.25,81.1500015258789,82.33000183105469,26.350000381469727,99.37000274658203,33.29999923706055,,172.33999633789062,27.15999984741211,127.36000061035156,23.200000762939453,66.51000213623047,42.150001525878906,28.5,58.54999923706055,76.25,38.16999816894531,27.799999237060547,16.78499984741211,19.18000030517578,65.36000061035156,49.279998779296875,33.9900016784668,70.7300033569336,21.517499923706055,35.50847625732422,36.11000061035156,57.20000076293945,87.80999755859375
2008-06-03,26.481428146362305,44.310001373291016,78.12000274658203,82.41999816894531,26.34000015258789,97.86000061035156,33.18000030517578,,170.5800018310547,27.09000015258789,127.83999633789062,22.940000534057617,66.76000213623047,41.88999938964844,28.200000762939453,57.560001373291016,76.2300033569336,38.349998474121094,27.309999465942383,16.74250030517578,19.010000228881836,65.41000366210938,49.29999923706055,33.95000076293945,69.76000213623047,21.889999389648438,35.03953170776367,36.34000015258789,57.77000045776367,85.70999908447266
2008-06-04,26.45571517944336,45.63999938964844,78.0199966430664,82.45999908447266,26.760000228881836,96.04000091552734,34.349998474121094,,172.10000610351562,27.18000030517578,127.55000305175781,23.479999542236328,66.55000305175781,41.630001068115234,28.350000381469727,57.97999954223633,76.36000061035156,38.16999816894531,27.540000915527344,16.985000610351562,18.799999237060547,66.44999694824219,49.22999954223633,33.81999969482422,69.26000213623047,21.3700008392334,34.683135986328125,36.34000015258789,57.68000030517578,85.75
2008-06-05,27.06142807006836,47.43000030517578,77.30999755859375,82.7300033569336,27.540000915527344,99.98999786376953,34.4900016784668,,176.60000610351562,27.90999984741211,128.47000122070312,23.8700008392334,66.95999908447266,42.099998474121094,28.594999313354492,58.04999923706055,77.5,38.88999938964844,28.299999237060547,17.517499923706055,18.670000076293945,66.66999816894531,50.2400016784668,33.939998626708984,69.97000122070312,21.809999465942383,36.540157318115234,36.70000076293945,59.79999923706055,89.30999755859375
2008-06-06,26.520000457763672,44.650001525878906,73.16000366210938,79.98999786376953,26.540000915527344,99.5,33.0099983215332,,169.44000244140625,27.18000030517578,124.94000244140625,22.899999618530273,65.76000213623047,40.09000015258789,27.899999618530273,56.95000076293945,74.86000061035156,37.4900016784668,27.489999771118164,16.982500076293945,17.959999084472656,65.37000274658203,47.25,33.029998779296875,67.01000213623047,20.912500381469727,35.85549545288086,35.529998779296875,58.369998931884766,86.79000091552734
2008-06-09,25.944286346435547,44.11000061035156,73.94999694824219,80.80999755859375,26.43000030517578,101.19999694824219,33.18000030517578,,165.75999450683594,26.540000915527344,125.86000061035156,22.760000228881836,65.62999725341797,37.5099983215332,27.93000030517578,59.310001373291016,75.81999969482422,36.9900016784668,27.709999084472656,17.145000457763672,18.020000457763672,66.06999969482422,47.790000915527344,32.93000030517578,67.55000305175781,20.53499984741211,35.5835075378418,35.619998931884766,59.56999969482422,89.06999969482422
2008-06-10,26.520000457763672,44.349998474121094,73.66999816894531,80.0999984741211,26.360000610351562,98.77999877929688,33.83000183105469,,167.2100067138672,26.709999084472656,125.94000244140625,22.68000030517578,65.62000274658203,38.290000915527344,29.0049991607666,59.77000045776367,76.0,36.38999938964844,27.889999389648438,17.1200008392334,17.940000534057617,66.66000366210938,48.43000030517578,32.599998474121094,67.08000183105469,20.077499389648438,35.18959426879883,35.70000076293945,59.779998779296875,87.88999938964844
2008-06-11,25.829999923706055,42.59000015258789,73.30999755859375,78.93000030517578,25.649999618530273,99.41999816894531,33.27000045776367,,162.39999389648438,25.90999984741211,123.25,21.809999465942383,65.19999694824219,37.130001068115234,28.56999969482422,58.75,75.2699966430664,35.72999954223633,27.1200008392334,16.860000610351562,17.549999237060547,66.19999694824219,46.650001525878906,31.950000762939453,66.6500015258789,19.434999465942383,34.392391204833984,35.31999969482422,58.52000045776367,88.61000061035156
2008-06-12,24.751428604125977,43.41999816894531,74.12000274658203,80.5,25.959999084472656,98.05999755859375,33.2400016784668,,166.75,26.479999542236328,123.8499984741211,22.049999237060547,65.69000244140625,38.0099983215332,28.56999969482422,59.34000015258789,75.55000305175781,35.400001525878906,28.239999771118164,16.69499969482422,17.729999542236328,66.45999908447266,47.810001373291016,31.010000228881836,67.91999816894531,19.889999389648438,34.35487365722656,35.45000076293945,59.11000061035156,87.05999755859375
2008-06-13,24.624286651611328,44.65999984741211,75.12000274658203,81.5,26.3700008392334,99.4000015258789,33.93000030517578,,178.2899932861328,27.530000686645508,126.1500015258789,22.65999984741211,66.2699966430664,39.58000183105469,27.709999084472656,59.95000076293945,76.12000274658203,35.529998779296875,29.06999969482422,17.247499465942383,17.989999771118164,66.44999694824219,47.84000015258789,30.739999771118164,68.55999755859375,20.38249969482422,35.01139450073242,36.2599983215332,59.18000030517578,88.36000061035156
2008-06-16,25.26285743713379,44.68000030517578,75.0199966430664,80.91000366210938,26.270000457763672,99.48999786376953,33.650001525878906,,182.08999633789062,27.5,126.70999908447266,22.860000610351562,65.83999633789062,39.939998626708984,27.09000015258789,59.939998626708984,75.19999694824219,35.0099983215332,28.93000030517578,17.094999313354492,17.770000457763672,65.9000015258789,48.20000076293945,30.200000762939453,68.87999725341797,20.8174991607666,33.989097595214844,36.25,59.310001373291016,87.98999786376953
2008-06-17,25.91857147216797,42.7599983215332,74.37999725341797,80.69000244140625,25.969999313354492,100.37000274658203,33.11000061035156,,179.44000244140625,26.8700008392334,125.0999984741211,22.579999923706055,65.58999633789062,39.040000915527344,26.979999542236328,59.209999084472656,74.97000122070312,34.68000030517578,28.799999237060547,17.0,17.719999313354492,65.80000305175781,47.25,30.0,68.41000366210938,21.167499542236328,33.66083526611328,35.72999954223633,58.689998626708984,88.62000274658203
2008-06-18,25.535715103149414,42.41999816894531,74.6500015258789,79.69999694824219,25.280000686645508,99.26000213623047,32.95000076293945,,182.77000427246094,26.549999237060547,124.16000366210938,22.280000686645508,64.44000244140625,38.7400016784668,26.579999923706055,58.209999084472656,74.30000305175781,34.86000061035156,28.459999084472656,16.969999313354492,17.770000457763672,65.0,46.70000076293945,30.219999313354492,68.06999969482422,20.96500015258789,33.74524688720703,35.130001068115234,57.66999816894531,87.83000183105469
2008-06-19,25.842857360839844,42.630001068115234,76.94999694824219,79.4800033569336,25.520000457763672,96.86000061035156,32.88999938964844,,186.92999267578125,27.18000030517578,125.0199966430664,22.850000381469727,64.62000274658203,38.650001525878906,26.68000030517578,58.59000015258789,74.12000274658203,35.599998474121094,28.93000030517578,16.959999084472656,17.770000457763672,64.9000015258789,46.41999816894531,27.889999389648438,68.81999969482422,21.0674991607666,34.232948303222656,35.439998626708984,57.689998626708984,85.79000091552734
2008-06-20,25.038572311401367,41.18000030517578,75.83000183105469,79.08000183105469,24.639999389648438,96.62000274658203,31.940000534057617,,183.77000427246094,26.25,122.73999786376953,22.3700008392334,64.05999755859375,37.86000061035156,26.829999923706055,57.400001525878906,73.0199966430664,35.130001068115234,28.229999542236328,16.6825008392334,17.329999923706055,63.15999984741211,45.630001068115234,27.1200008392334,68.80000305175781,20.892499923706055,33.18251419067383,35.06999969482422,56.2599983215332,84.91000366210938
2008-06-23,24.73714256286621,40.880001068115234,75.58999633789062,80.0,24.549999237060547,99.05999755859375,32.38999938964844,,178.58999633789062,25.059999465942383,123.45999908447266,22.360000610351562,64.29000091552734,36.869998931884766,26.6299991607666,57.0099983215332,72.95999908447266,35.83000183105469,27.969999313354492,16.725000381469727,17.3799991607666,62.93000030517578,44.84000015258789,26.389999389648438,68.81999969482422,20.264999389648438,33.67959213256836,34.70000076293945,56.63999938964844,87.69999694824219
2008-06-24,24.75,42.099998474121094,74.79000091552734,76.63999938964844,24.479999542236328,98.63999938964844,32.220001220703125,,181.97999572753906,25.309999465942383,123.45999908447266,22.40999984741211,64.72000122070312,37.720001220703125,26.684999465942383,57.02000045776367,72.43000030517578,37.029998779296875,27.729999542236328,16.49250030517578,17.690000534057617,62.86000061035156,44.939998626708984,26.43000030517578,68.16000366210938,20.665000915527344,33.21064758300781,33.9900016784668,57.31999969482422,86.91999816894531
2008-06-25,25.341428756713867,40.939998626708984,69.63999938964844,76.58000183105469,24.700000762939453,99.36000061035156,32.4900016784668,,183.64999389648438,25.469999313354492,124.58000183105469,22.649999618530273,65.27999877929688,37.90999984741211,27.049999237060547,58.04999923706055,72.56999969482422,36.97999954223633,28.350000381469727,16.49250030517578,17.8799991607666,63.4900016784668,44.970001220703125,26.790000915527344,66.0199966430664,20.514999389648438,33.37947082519531,33.95000076293945,58.119998931884766,87.5999984741211
2008-06-26,24.03714370727539,38.88999938964844,68.20999908447266,74.27999877929688,23.81999969482422,97.41000366210938,31.530000686645508,,176.25999450683594,24.65999984741211,121.12999725341797,21.59000015258789,64.26000213623047,36.31999969482422,26.610000610351562,56.45000076293945,70.26000213623047,36.20000076293945,27.75,14.875,17.170000076293945,62.25,44.11000061035156,25.969999313354492,62.790000915527344,19.774999618530273,32.17897033691406,32.880001068115234,56.83000183105469,86.41000366210938
2008-06-27,24.29857063293457,38.040000915527344,66.91999816894531,73.75,23.610000610351562,97.80000305175781,31.56999969482422,,174.55999755859375,24.020000457763672,120.05000305175781,21.489999771118164,63.56999969482422,35.04999923706055,25.920000076293945,56.5,69.51000213623047,36.97999954223633,27.6299991607666,15.085000038146973,17.280000686645508,60.4900016784668,44.29999923706055,26.010000228881836,61.150001525878906,20.649999618530273,32.15083312988281,32.970001220703125,56.29999923706055,86.55000305175781
2008-06-30,23.920000076293945,37.66999816894531,65.72000122070312,73.81999969482422,23.260000228881836,99.12999725341797,31.200000762939453,,174.89999389648438,23.420000076293945,118.52999877929688,21.479999542236328,64.33999633789062,34.310001373291016,25.989999771118164,56.220001220703125,69.58999633789062,37.689998626708984,27.510000228881836,14.90250015258789,17.469999313354492,60.810001373291016,43.400001525878906,26.25,61.70000076293945,20.327499389648438,33.201271057128906,32.5099983215332,56.20000076293945,88.12999725341797
2008-07-01,24.954286575317383,40.02000045776367,65.44999694824219,74.08999633789062,23.149999618530273,99.08000183105469,31.049999237060547,,175.3300018310547,23.209999084472656,119.2699966430664,21.56999969482422,64.69000244140625,34.02000045776367,25.5,57.290000915527344,69.77999877929688,38.36000061035156,26.8700008392334,14.7475004196167,17.729999542236328,61.97999954223633,44.439998626708984,25.6299991607666,60.68000030517578,20.352500915527344,33.32319641113281,32.43000030517578,57.029998779296875,88.3499984741211
2008-07-02,24.025714874267578,39.619998931884766,63.900001525878906,70.41999816894531,22.84000015258789,97.41999816894531,30.709999084472656,,178.7899932861328,22.520000457763672,119.0999984741211,20.93000030517578,64.63999938964844,34.599998474121094,25.684999465942383,57.43000030517578,68.4800033569336,38.040000915527344,25.8799991607666,14.522500038146973,17.6200008392334,62.689998626708984,44.08000183105469,25.1200008392334,59.70000076293945,19.854999542236328,33.41698455810547,31.389999389648438,56.5,87.41000366210938
2008-07-03,24.3028564453125,40.2400016784668,64.47000122070312,70.30999755859375,23.1200008392334,98.62999725341797,30.899999618530273,,178.88999938964844,22.540000915527344,119.54000091552734,20.65999984741211,65.12000274658203,35.310001373291016,25.739999771118164,57.189998626708984,69.45999908447266,38.45000076293945,25.979999542236328,14.630000114440918,17.75,63.66999816894531,44.34000015258789,22.959999084472656,61.04999923706055,19.517499923706055,33.52953338623047,31.450000762939453,56.599998474121094,88.2699966430664
2008-07-07,25.022857666015625,39.59000015258789,64.29000091552734,70.80999755859375,22.56999969482422,96.81999969482422,30.079999923706055,,169.82000732421875,22.31999969482422,121.5,20.709999084472656,65.25,34.040000915527344,25.645000457763672,57.36000061035156,69.8499984741211,36.599998474121094,26.030000686645508,14.114999771118164,17.389999389648438,62.90999984741211,43.279998779296875,23.309999465942383,60.58000183105469,18.905000686645508,33.229408264160156,31.700000762939453,56.90999984741211,86.94999694824219
2008-07-08,25.649999618530273,41.54999923706055,65.91999816894531,69.51000213623047,22.8799991607666,95.79000091552734,29.950000762939453,,174.89999389648438,23.040000915527344,123.87999725341797,20.920000076293945,66.20999908447266,35.77000045776367,25.735000610351562,58.52000045776367,71.02999877929688,36.970001220703125,25.850000381469727,14.579999923706055,18.190000534057617,63.65999984741211,44.61000061035156,23.280000686645508,61.77000045776367,19.764999389648438,33.163753509521484,31.889999389648438,59.11000061035156,85.94000244140625
2008-07-09,24.89285659790039,39.0099983215332,65.58999633789062,68.43000030517578,21.579999923706055,93.91000366210938,29.540000915527344,,169.02000427246094,22.3700008392334,120.4000015258789,19.809999465942383,66.18000030517578,34.279998779296875,25.44499969482422,59.25,68.63999938964844,37.060001373291016,25.229999542236328,14.237500190734863,18.030000686645508,63.79999923706055,43.5,22.93000030517578,61.119998931884766,18.967500686645508,32.507232666015625,32.09000015258789,57.66999816894531,84.30999755859375
2008-07-10,25.23285675048828,39.040000915527344,65.98999786376953,68.41999816894531,22.1299991607666,96.25,29.600000381469727,,170.16000366210938,21.8700008392334,123.18000030517578,20.6200008392334,66.94000244140625,34.5099983215332,25.020000457763672,58.439998626708984,68.91999816894531,37.0,25.450000762939453,13.917499542236328,18.030000686645508,64.22000122070312,43.79999923706055,22.579999923706055,62.16999816894531,19.3125,32.73232650756836,33.290000915527344,57.209999084472656,86.05999755859375
2008-07-11,24.654285430908203,39.209999084472656,63.279998779296875,69.80999755859375,21.81999969482422,92.25,29.200000762939453,,162.47999572753906,21.579999923706055,122.12000274658203,20.639999389648438,66.26000213623047,33.15999984741211,25.135000228881836,57.31999969482422,68.72000122070312,36.75,25.25,14.0649995803833,17.809999465942383,63.45000076293945,44.119998931884766,22.15999984741211,60.689998626708984,18.637500762939453,32.75108337402344,32.720001220703125,56.290000915527344,85.4800033569336
2008-07-14,24.84000015258789,37.5099983215332,63.189998626708984,69.66999816894531,21.299999237060547,92.80000305175781,29.100000381469727,,158.6699981689453,21.530000686645508,121.54000091552734,20.469999313354492,66.41000366210938,31.690000534057617,25.479999542236328,58.09000015258789,69.0199966430664,36.869998931884766,25.149999618530273,13.952500343322754,17.649999618530273,63.93000030517578,42.47999954223633,22.18000030517578,61.04999923706055,18.145000457763672,32.71356964111328,32.5,56.310001373291016,85.41999816894531
2008-07-15,24.234285354614258,37.02000045776367,63.880001068115234,67.04000091552734,21.040000915527344,89.41999816894531,29.43000030517578,,157.8000030517578,21.459999084472656,123.19999694824219,20.709999084472656,67.69999694824219,31.020000457763672,25.895000457763672,58.560001373291016,67.69000244140625,36.58000183105469,26.149999618530273,14.40999984741211,17.579999923706055,64.3499984741211,41.4900016784668,22.329999923706055,60.08000183105469,17.104999542236328,32.86363220214844,32.33000183105469,56.2400016784668,82.19000244140625
2008-07-16,24.687143325805664,39.66999816894531,65.58000183105469,70.52999877929688,21.100000381469727,86.38999938964844,30.43000030517578,,172.86000061035156,22.68000030517578,125.94000244140625,20.90999984741211,68.19000244140625,35.939998626708984,26.170000076293945,60.15999984741211,68.63999938964844,36.630001068115234,27.260000228881836,14.539999961853027,18.260000228881836,63.88999938964844,43.70000076293945,22.530000686645508,61.11000061035156,18.0575008392334,33.18251419067383,33.5099983215332,56.959999084472656,80.80999755859375
2008-07-17,24.54428482055664,41.790000915527344,66.91999816894531,71.83000183105469,21.520000457763672,85.66999816894531,31.200000762939453,,181.24000549316406,23.3799991607666,126.5199966430664,21.989999771118164,67.83000183105469,40.79999923706055,25.170000076293945,60.369998931884766,69.44999694824219,36.959999084472656,27.520000457763672,14.640000343322754,18.389999389648438,63.88999938964844,43.2400016784668,23.579999923706055,64.69999694824219,18.764999389648438,33.229408264160156,34.310001373291016,57.68000030517578,80.33000183105469
2008-07-18,23.592857360839844,42.189998626708984,68.13999938964844,70.88999938964844,21.65999984741211,86.05000305175781,30.899999618530273,,182.83999633789062,23.440000534057617,129.88999938964844,22.09000015258789,67.81999969482422,40.02000045776367,25.014999389648438,60.439998626708984,68.94000244140625,37.68000030517578,25.860000610351562,14.550000190734863,18.31999969482422,63.66999816894531,43.95000076293945,23.899999618530273,64.08999633789062,18.350000381469727,33.248165130615234,34.18000030517578,57.91999816894531,81.54000091552734
2008-07-21,23.755714416503906,40.900001525878906,68.23999786376953,73.2300033569336,21.84000015258789,86.91000366210938,30.489999771118164,,180.77999877929688,23.1200008392334,128.66000366210938,22.09000015258789,67.11000061035156,38.650001525878906,24.799999237060547,59.75,68.7300033569336,35.33000183105469,25.639999389648438,14.3774995803833,18.09000015258789,63.63999938964844,43.08000183105469,23.829999923706055,64.05000305175781,17.975000381469727,32.966796875,33.84000015258789,57.310001373291016,82.9800033569336
2008-07-22,23.145713806152344,37.9900016784668,69.26000213623047,74.9800033569336,21.899999618530273,85.62999725341797,30.40999984741211,,188.0399932861328,23.950000762939453,130.0,22.09000015258789,67.98999786376953,40.86000061035156,25.674999237060547,60.119998931884766,70.30000305175781,31.329999923706055,25.799999237060547,14.667499542236328,18.350000381469727,64.0999984741211,44.65999984741211,26.209999084472656,65.2699966430664,18.512500762939453,32.5259895324707,34.38999938964844,59.060001373291016,82.86000061035156
